video_id,label,frame_folder,split
142_138.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/142_138.mp4,train
537.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/537.mp4,train
563.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/563.mp4,train
537_563.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/537_563.mp4,train
563_537.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/563_537.mp4,train
307.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/307.mp4,train
365.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/365.mp4,train
307_365.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/307_365.mp4,train
365_307.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/365_307.mp4,train
674.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/674.mp4,train
744.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/744.mp4,train
674_744.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/674_744.mp4,train
744_674.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/744_674.mp4,train
853.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/853.mp4,train
863.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/863.mp4,train
853_863.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/853_863.mp4,train
863_853.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/863_853.mp4,train
140.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/140.mp4,train
143.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/143.mp4,train
140_143.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/140_143.mp4,train
143_140.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/143_140.mp4,train
893.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/893.mp4,train
913.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/913.mp4,train
893_913.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/893_913.mp4,train
913_893.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/913_893.mp4,train
515.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/515.mp4,train
519.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/519.mp4,train
515_519.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/515_519.mp4,train
519_515.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/519_515.mp4,train
608.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/608.mp4,train
675.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/675.mp4,train
608_675.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/608_675.mp4,train
675_608.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/675_608.mp4,train
745.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/745.mp4,train
777.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/777.mp4,train
745_777.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/745_777.mp4,train
777_745.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/777_745.mp4,train
747.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/747.mp4,train
854.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/854.mp4,train
747_854.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/747_854.mp4,train
854_747.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/854_747.mp4,train
305.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/305.mp4,train
513.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/513.mp4,train
305_513.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/305_513.mp4,train
513_305.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/513_305.mp4,train
591.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/591.mp4,train
605.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/605.mp4,train
591_605.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/591_605.mp4,train
605_591.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/605_591.mp4,train
355.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/355.mp4,train
748.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/748.mp4,train
355_748.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/355_748.mp4,train
748_355.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/748_355.mp4,train
188.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/188.mp4,train
191.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/191.mp4,train
188_191.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/188_191.mp4,train
191_188.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/191_188.mp4,train
014.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/014.mp4,train
790.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/790.mp4,train
014_790.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/014_790.mp4,train
790_014.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/790_014.mp4,train
008.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/008.mp4,train
990.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/990.mp4,train
008_990.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/008_990.mp4,train
990_008.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/990_008.mp4,train
818.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/818.mp4,train
820.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/820.mp4,train
818_820.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/818_820.mp4,train
820_818.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/820_818.mp4,train
418.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/418.mp4,train
507.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/507.mp4,train
418_507.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/418_507.mp4,train
507_418.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/507_418.mp4,train
727.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/727.mp4,train
729.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/729.mp4,train
727_729.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/727_729.mp4,train
729_727.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/729_727.mp4,train
781.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/781.mp4,train
806.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/806.mp4,train
781_806.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/781_806.mp4,train
806_781.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/806_781.mp4,train
614.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/614.mp4,train
616.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/616.mp4,train
614_616.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/614_616.mp4,train
616_614.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/616_614.mp4,train
134.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/134.mp4,train
192.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/192.mp4,train
134_192.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/134_192.mp4,train
192_134.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/192_134.mp4,train
782.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/782.mp4,train
787.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/787.mp4,train
782_787.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/782_787.mp4,train
787_782.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/787_782.mp4,train
032.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/032.mp4,train
944.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/944.mp4,train
032_944.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/032_944.mp4,train
944_032.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/944_032.mp4,train
112.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/112.mp4,train
892.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/892.mp4,train
112_892.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/112_892.mp4,train
892_112.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/892_112.mp4,train
300.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/300.mp4,train
304.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/304.mp4,train
300_304.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/300_304.mp4,train
304_300.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/304_300.mp4,train
445.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/445.mp4,train
494.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/494.mp4,train
445_494.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/445_494.mp4,train
494_445.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/494_445.mp4,train
342.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/342.mp4,train
416.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/416.mp4,train
342_416.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/342_416.mp4,train
416_342.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/416_342.mp4,train
292.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/292.mp4,train
294.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/294.mp4,train
292_294.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/292_294.mp4,train
294_292.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/294_292.mp4,train
141.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/141.mp4,train
161.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/161.mp4,train
141_161.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/141_161.mp4,train
161_141.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/161_141.mp4,train
151.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/151.mp4,train
225.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/225.mp4,train
151_225.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/151_225.mp4,train
225_151.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/225_151.mp4,train
769.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/769.mp4,train
784.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/784.mp4,train
769_784.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/769_784.mp4,train
784_769.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/784_769.mp4,train
719.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/719.mp4,train
737.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/737.mp4,train
719_737.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/719_737.mp4,train
737_719.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/737_719.mp4,train
249.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/249.mp4,train
280.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/280.mp4,train
249_280.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/249_280.mp4,train
280_249.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/280_249.mp4,train
389.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/389.mp4,train
480.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/480.mp4,train
389_480.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/389_480.mp4,train
480_389.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/480_389.mp4,train
649.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/649.mp4,train
816.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/816.mp4,train
649_816.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/649_816.mp4,train
816_649.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/816_649.mp4,train
399.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/399.mp4,train
488.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/488.mp4,train
399_488.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/399_488.mp4,train
488_399.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/488_399.mp4,train
634.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/634.mp4,train
660.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/660.mp4,train
634_660.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/634_660.mp4,train
660_634.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/660_634.mp4,train
128.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/128.mp4,train
896.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/896.mp4,train
128_896.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/128_896.mp4,train
896_128.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/896_128.mp4,train
569.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/569.mp4,train
921.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/921.mp4,train
569_921.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/569_921.mp4,train
921_569.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/921_569.mp4,train
273.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/273.mp4,train
807.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/807.mp4,train
273_807.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/273_807.mp4,train
807_273.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/807_273.mp4,train
718.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/718.mp4,train
972.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/972.mp4,train
718_972.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/718_972.mp4,train
972_718.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/972_718.mp4,train
244.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/244.mp4,train
822.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/822.mp4,train
244_822.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/244_822.mp4,train
822_244.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/822_244.mp4,train
556.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/556.mp4,train
588.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/588.mp4,train
556_588.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/556_588.mp4,train
588_556.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/588_556.mp4,train
045.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/045.mp4,train
889.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/889.mp4,train
045_889.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/045_889.mp4,train
889_045.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/889_045.mp4,train
715.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/715.mp4,train
721.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/721.mp4,train
715_721.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/715_721.mp4,train
721_715.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/721_715.mp4,train
094.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/094.mp4,train
111.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/111.mp4,train
094_111.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/094_111.mp4,train
111_094.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/111_094.mp4,train
159.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/159.mp4,train
175.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/175.mp4,train
159_175.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/159_175.mp4,train
175_159.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/175_159.mp4,train
619.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/619.mp4,train
620.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/620.mp4,train
619_620.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/619_620.mp4,train
620_619.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/620_619.mp4,train
956.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/956.mp4,train
958.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/958.mp4,train
956_958.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/956_958.mp4,train
958_956.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/958_956.mp4,train
786.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/786.mp4,train
819.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/819.mp4,train
786_819.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/786_819.mp4,train
819_786.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/819_786.mp4,train
252.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/252.mp4,train
266.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/266.mp4,train
252_266.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/252_266.mp4,train
266_252.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/266_252.mp4,train
038.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/038.mp4,train
125.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/125.mp4,train
038_125.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/038_125.mp4,train
125_038.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/125_038.mp4,train
415.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/415.mp4,train
484.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/484.mp4,train
415_484.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/415_484.mp4,train
484_415.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/484_415.mp4,train
011.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/011.mp4,train
805.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/805.mp4,train
011_805.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/011_805.mp4,train
805_011.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/805_011.mp4,train
454.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/454.mp4,train
527.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/527.mp4,train
454_527.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/454_527.mp4,train
527_454.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/527_454.mp4,train
947.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/947.mp4,train
951.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/951.mp4,train
947_951.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/947_951.mp4,train
951_947.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/951_947.mp4,train
393.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/393.mp4,train
405.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/405.mp4,train
393_405.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/393_405.mp4,train
405_393.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/405_393.mp4,train
444.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/444.mp4,train
655.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/655.mp4,train
444_655.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/444_655.mp4,train
655_444.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/655_444.mp4,train
736.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/736.mp4,train
785.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/785.mp4,train
736_785.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/736_785.mp4,train
785_736.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/785_736.mp4,train
510.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/510.mp4,train
528.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/528.mp4,train
510_528.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/510_528.mp4,train
528_510.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/528_510.mp4,train
324.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/324.mp4,train
356.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/356.mp4,train
324_356.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/324_356.mp4,train
356_324.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/356_324.mp4,train
197.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/197.mp4,train
224.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/224.mp4,train
197_224.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/197_224.mp4,train
224_197.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/224_197.mp4,train
570.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/570.mp4,train
624.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/624.mp4,train
570_624.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/570_624.mp4,train
624_570.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/624_570.mp4,train
568.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/568.mp4,train
628.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/628.mp4,train
568_628.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/568_628.mp4,train
628_568.mp4,deepfake,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/deepfake/628_568.mp4,train
002.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/002.mp4,train
006.mp4,real,/kaggle/input/dataset/Extracted_Faces/Extracted_Faces/real/006.mp4,train
